414.00	467.00	465.00	464.00	466.00	488.00	415.00	491.00	
414.00	467.02	464.99	463.98	465.99	488.00	415.00	491.00	
414.01	467.02	464.99	463.99	466.00	488.00	415.00	491.01	
414.01	467.01	464.99	463.96	466.00	488.00	415.01	490.99	
414.01	467.01	464.98	463.94	466.00	487.99	415.01	490.99	
414.01	467.01	464.99	463.96	466.00	488.00	415.01	491.00	
414.01	467.01	464.99	463.95	466.00	488.00	415.01	491.00	
414.01	467.01	464.98	463.94	466.00	487.99	415.01	491.00	
414.00	467.01	464.99	463.95	466.00	487.99	415.01	491.00	
414.00	467.00	464.99	463.97	466.01	487.99	415.01	490.99	
414.00	467.00	464.99	463.97	466.01	487.99	415.01	490.99	
414.00	467.01	464.99	463.96	466.00	487.98	415.00	490.99	
414.00	467.00	464.97	463.95	465.99	487.99	415.00	490.99	
414.00	467.00	464.97	463.97	466.00	487.99	415.00	490.99	
414.01	467.01	464.99	463.95	465.99	487.99	415.00	490.99	
414.01	467.01	464.99	463.95	465.99	487.99	415.00	490.99	
414.00	467.01	464.99	463.95	465.99	487.99	415.00	490.99	
414.01	467.01	465.00	463.96	466.00	487.98	415.00	491.00	
414.00	467.01	464.99	463.96	466.00	487.98	415.00	491.00	
414.00	467.01	464.99	463.97	465.99	488.00	415.00	490.99	
414.01	467.01	465.00	463.96	465.99	487.99	415.00	490.99	
414.01	467.00	464.99	463.95	465.99	487.99	415.00	490.99	
414.00	467.01	464.99	463.94	465.99	487.98	415.00	491.00	
414.00	467.01	464.98	463.92	465.99	487.98	415.00	491.00	
414.01	467.02	465.00	463.98	465.99	488.00	415.00	490.99	
414.01	467.02	465.01	463.96	465.99	488.00	415.00	490.99	
414.01	467.02	465.00	463.96	465.98	487.99	415.00	490.99	
414.01	467.01	465.00	463.97	465.99	487.99	415.00	490.99	
414.01	467.01	465.00	463.97	465.99	487.99	415.00	490.99	
414.01	467.01	465.00	463.96	465.99	487.98	415.00	490.99	
414.01	467.02	465.00	463.94	465.99	487.99	415.00	490.99	
414.01	467.01	464.99	463.94	465.99	487.98	415.00	490.99	
414.01	467.01	464.99	463.94	466.00	487.98	415.00	490.99	
414.01	467.01	465.00	463.95	466.00	487.99	415.00	490.99	
414.00	467.01	465.00	463.96	465.99	487.99	414.99	490.99	
414.01	467.01	464.99	463.94	465.99	487.99	414.99	490.99	
414.02	467.02	465.00	463.96	465.99	487.99	415.00	490.99	
414.01	467.02	465.00	463.96	466.00	487.99	415.00	490.99	
414.02	467.02	465.00	463.95	465.98	487.98	415.00	490.99	
414.02	467.01	464.99	463.94	465.98	487.98	415.00	491.00	
414.02	467.02	464.98	463.94	465.99	487.98	415.00	491.00	
414.02	467.02	464.99	463.92	465.98	487.98	415.00	491.00	
414.02	467.02	465.00	463.93	465.99	487.99	415.00	491.00	
414.02	467.02	464.99	463.94	465.98	487.99	415.00	490.99	
414.02	467.02	465.00	463.92	465.99	487.98	415.00	490.99	
414.02	467.01	464.98	463.93	465.98	487.99	415.00	491.00	
414.01	467.02	465.00	463.93	465.99	487.99	415.00	491.00	
414.02	467.02	464.99	463.94	465.99	487.99	415.00	491.00	
414.02	467.01	464.99	463.94	465.99	487.99	414.99	490.99	
414.02	467.01	464.99	463.95	465.99	487.99	415.00	490.99	
414.01	467.01	465.00	463.95	465.99	487.99	415.00	490.99	
414.01	467.01	465.00	463.95	466.00	487.99	414.99	490.99	
414.01	467.01	464.99	463.94	465.99	488.00	415.00	490.99	
414.02	467.01	464.99	463.94	466.00	487.99	415.00	491.00	
414.01	467.01	465.00	463.94	465.99	487.99	415.00	490.99	
414.02	467.01	464.99	463.93	466.00	487.99	415.00	490.99	
414.02	467.01	465.00	463.94	465.99	487.99	415.00	490.99	
414.02	467.01	464.99	463.94	466.00	487.99	414.99	490.99	
414.01	467.01	464.99	463.94	465.99	487.99	415.00	491.00	
414.01	467.01	464.99	463.94	465.99	488.00	414.99	490.99	
414.02	467.02	464.98	463.94	465.99	488.00	415.00	490.99	
414.02	467.02	464.98	463.95	465.99	487.99	414.99	491.00	
